timestamp,bpm,quality,source,restorative
2023-12-01T08:55:45.000Z,68,,rest,True
2023-12-01T09:00:43.000Z,66,,rest,True
2023-12-01T09:05:43.000Z,64,,rest,True
2023-12-01T09:10:43.000Z,64,,rest,True
2023-12-01T09:15:43.000Z,63,,rest,True
2023-12-01T09:20:43.000Z,60,,rest,True
2023-12-01T09:25:43.000Z,59,,rest,True
2023-12-01T09:30:45.000Z,57,,rest,True
2023-12-01T09:35:45.000Z,58,,rest,True
2023-12-01T09:40:45.000Z,57,,rest,True
2023-12-01T09:45:45.000Z,58,,rest,True
2023-12-01T09:50:45.000Z,58,,rest,True
2023-12-01T09:55:45.000Z,62,,rest,True
2023-12-01T10:00:45.000Z,60,,rest,True
2023-12-01T10:05:45.000Z,62,,rest,True
2023-12-01T10:10:45.000Z,62,,rest,True
2023-12-01T10:15:45.000Z,62,,rest,True
2023-12-01T10:20:45.000Z,63,,rest,True
2023-12-01T10:25:45.000Z,60,,rest,True
2023-12-01T10:30:45.000Z,63,,rest,True
2023-12-01T10:35:45.000Z,62,,rest,True
2023-12-01T10:40:45.000Z,60,,rest,True
2023-12-01T10:45:45.000Z,60,,rest,True
2023-12-01T10:50:45.000Z,58,,rest,True
2023-12-01T10:55:45.000Z,59,,rest,True
2023-12-01T11:00:45.000Z,60,,rest,True
2023-12-01T11:05:45.000Z,59,,rest,True
2023-12-01T11:10:45.000Z,63,,rest,True
2023-12-01T11:15:45.000Z,65,,rest,True
2023-12-01T11:20:45.000Z,68,,rest,True
2023-12-01T11:25:45.000Z,67,,rest,True
2023-12-01T11:30:45.000Z,65,,rest,True
2023-12-01T11:35:45.000Z,66,,rest,True
2023-12-01T11:40:45.000Z,68,,rest,True
2023-12-01T11:45:45.000Z,67,,rest,True
2023-12-01T11:50:45.000Z,67,,rest,True
2023-12-01T11:55:45.000Z,66,,rest,True
2023-12-01T12:00:45.000Z,65,,rest,True
2023-12-01T12:05:45.000Z,62,,rest,True
2023-12-01T12:10:45.000Z,62,,rest,True
2023-12-01T12:15:45.000Z,61,,rest,True
2023-12-01T12:20:45.000Z,60,,rest,True
2023-12-01T12:25:45.000Z,60,,rest,True
2023-12-01T12:30:44.000Z,61,,rest,True
2023-12-01T12:35:44.000Z,60,,rest,True
2023-12-01T12:40:44.000Z,63,,rest,True
2023-12-01T12:45:44.000Z,60,,rest,True
2023-12-01T12:50:44.000Z,60,,rest,True
2023-12-01T12:55:44.000Z,62,,rest,True
2023-12-01T13:00:44.000Z,63,,rest,True
2023-12-01T13:05:44.000Z,60,,rest,True
2023-12-01T13:10:44.000Z,60,,rest,True
2023-12-01T13:15:44.000Z,62,,rest,True
2023-12-01T13:20:44.000Z,63,,rest,True
2023-12-01T13:25:44.000Z,64,,rest,True
2023-12-01T13:30:45.000Z,64,,rest,True
2023-12-01T13:35:45.000Z,67,,rest,True
2023-12-01T13:40:45.000Z,67,,rest,True
2023-12-01T13:45:45.000Z,68,,rest,True
2023-12-01T13:50:45.000Z,63,,rest,True
2023-12-01T13:59:32.000Z,68,,rest,True
2023-12-01T14:22:09.000Z,85,good,awake,False
2023-12-01T14:22:34.000Z,94,good,awake,False
2023-12-01T14:23:12.000Z,78,good,awake,False
2023-12-01T14:49:26.000Z,137,bad,awake,False
2023-12-01T14:49:40.000Z,97,bad,awake,False
2023-12-01T14:50:00.000Z,94,bad,awake,False
2023-12-01T15:09:53.000Z,78,average,awake,False
2023-12-01T15:09:55.000Z,81,average,awake,False
2023-12-01T15:10:02.000Z,89,average,awake,False
2023-12-01T15:30:00.000Z,77,good,awake,False
2023-12-01T15:30:08.000Z,90,good,awake,False
2023-12-01T15:30:09.000Z,101,good,awake,False
2023-12-01T16:30:16.000Z,75,good,awake,False
2023-12-01T16:30:20.000Z,71,good,awake,False
2023-12-01T16:31:07.000Z,68,good,awake,False
2023-12-01T16:54:24.000Z,71,bad,awake,False
2023-12-01T16:54:25.000Z,76,bad,awake,False
2023-12-01T16:54:54.000Z,70,bad,awake,False
2023-12-01T17:14:32.000Z,68,average,awake,False
2023-12-01T17:14:34.000Z,65,average,awake,False
2023-12-01T17:14:39.000Z,71,average,awake,False
2023-12-01T18:14:37.000Z,110,bad,awake,False
2023-12-01T18:15:13.000Z,103,bad,awake,False
2023-12-01T19:15:05.000Z,89,bad,awake,False
2023-12-01T19:15:10.000Z,111,bad,awake,False
2023-12-01T19:15:33.000Z,68,bad,awake,False
2023-12-01T19:20:55.000Z,90,average,awake,False
2023-12-01T19:21:03.000Z,81,average,awake,False
2023-12-01T19:21:10.000Z,93,average,awake,False
2023-12-01T19:25:13.000Z,66,average,awake,False
2023-12-01T19:25:14.000Z,70,average,awake,False
2023-12-01T19:25:52.000Z,68,average,awake,False
2023-12-01T19:33:33.000Z,77,good,awake,False
2023-12-01T19:34:03.000Z,81,good,awake,False
2023-12-01T19:34:05.000Z,71,good,awake,False
2023-12-01T19:41:31.000Z,93,good,awake,False
2023-12-01T19:41:41.000Z,90,good,awake,False
2023-12-01T19:41:42.000Z,95,good,awake,False
2023-12-01T19:51:25.000Z,110,bad,awake,False
2023-12-01T19:51:36.000Z,107,bad,awake,False
2023-12-01T19:51:44.000Z,105,bad,awake,False
2023-12-01T20:01:20.000Z,109,bad,awake,False
2023-12-01T20:01:32.000Z,106,bad,awake,False
2023-12-01T20:01:40.000Z,102,bad,awake,False
2023-12-01T20:11:29.000Z,110,bad,awake,False
2023-12-01T20:11:33.000Z,101,bad,awake,False
2023-12-01T20:11:38.000Z,114,bad,awake,False
2023-12-01T21:01:04.000Z,68,average,awake,False
2023-12-01T21:01:05.000Z,67,average,awake,False
2023-12-01T21:01:07.000Z,67,average,awake,False
2023-12-01T21:06:29.000Z,85,bad,awake,False
2023-12-01T21:06:30.000Z,78,bad,awake,False
2023-12-01T21:06:32.000Z,71,bad,awake,False
2023-12-01T21:09:06.000Z,73,average,awake,False
2023-12-01T21:09:24.000Z,77,average,awake,False
2023-12-01T21:54:18.000Z,91,average,awake,False
2023-12-01T21:54:22.000Z,96,average,awake,False
2023-12-01T22:04:51.000Z,72,average,awake,False
2023-12-01T22:04:53.000Z,67,average,awake,False
2023-12-01T22:04:54.000Z,65,average,awake,False
2023-12-01T22:54:52.000Z,102,bad,awake,False
2023-12-01T22:54:58.000Z,92,bad,awake,False
2023-12-01T22:55:02.000Z,86,bad,awake,False
2023-12-02T00:05:23.000Z,94,bad,awake,False
2023-12-02T00:05:28.000Z,113,bad,awake,False
2023-12-02T00:05:29.000Z,118,bad,awake,False
2023-12-02T00:15:16.000Z,97,bad,awake,False
2023-12-02T00:15:20.000Z,107,bad,awake,False
2023-12-02T00:15:21.000Z,108,bad,awake,False
2023-12-02T00:45:13.000Z,88,bad,awake,False
2023-12-02T00:45:27.000Z,103,bad,awake,False
2023-12-02T00:45:28.000Z,98,bad,awake,False
2023-12-02T02:05:29.000Z,71,average,awake,False
2023-12-02T02:05:44.000Z,78,average,awake,False
2023-12-02T02:05:47.000Z,80,average,awake,False
2023-12-02T02:15:53.000Z,88,good,awake,False
2023-12-02T02:15:57.000Z,92,good,awake,False
2023-12-02T02:15:58.000Z,86,good,awake,False
2023-12-02T02:25:50.000Z,89,good,awake,False
2023-12-02T02:26:33.000Z,102,good,awake,False
2023-12-02T02:26:35.000Z,96,good,awake,False
2023-12-02T02:36:11.000Z,89,bad,awake,False
2023-12-02T02:36:12.000Z,89,bad,awake,False
2023-12-02T02:36:13.000Z,88,bad,awake,False
2023-12-02T02:41:06.000Z,70,average,awake,False
2023-12-02T02:41:07.000Z,76,average,awake,False
2023-12-02T02:41:09.000Z,82,average,awake,False
2023-12-02T02:59:25.000Z,86,average,awake,False
2023-12-02T02:59:49.000Z,84,average,awake,False
2023-12-02T02:59:51.000Z,79,average,awake,False
2023-12-02T03:01:25.000Z,73,good,awake,False
2023-12-02T03:01:39.000Z,89,good,awake,False
2023-12-02T03:01:41.000Z,94,good,awake,False
2023-12-02T03:08:27.000Z,93,average,awake,False
2023-12-02T03:08:32.000Z,98,average,awake,False
2023-12-02T03:08:35.000Z,101,average,awake,False
2023-12-02T03:26:11.000Z,88,good,awake,False
2023-12-02T03:26:20.000Z,86,good,awake,False
2023-12-02T03:26:34.000Z,92,good,awake,False
2023-12-02T03:31:37.000Z,101,good,awake,False
2023-12-02T03:31:52.000Z,95,good,awake,False
2023-12-02T03:32:10.000Z,89,good,awake,False
2023-12-02T03:36:48.000Z,96,good,awake,False
2023-12-02T03:37:22.000Z,91,good,awake,False
2023-12-02T03:37:48.000Z,99,good,awake,False
2023-12-02T03:41:33.000Z,101,good,awake,False
2023-12-02T03:41:46.000Z,103,good,awake,False
2023-12-02T03:41:49.000Z,105,good,awake,False
2023-12-02T03:46:56.000Z,99,good,awake,False
2023-12-02T03:47:23.000Z,107,good,awake,False
2023-12-02T03:48:28.000Z,103,good,awake,False
2023-12-02T03:56:14.000Z,109,average,awake,False
2023-12-02T03:56:22.000Z,110,average,awake,False
2023-12-02T03:56:23.000Z,112,average,awake,False
2023-12-02T04:02:21.000Z,108,good,awake,False
2023-12-02T04:02:30.000Z,105,good,awake,False
2023-12-02T04:02:40.000Z,108,good,awake,False
2023-12-02T04:06:29.000Z,110,average,awake,False
2023-12-02T04:06:50.000Z,119,average,awake,False
2023-12-02T04:14:51.000Z,100,good,awake,False
2023-12-02T04:14:56.000Z,98,good,awake,False
2023-12-02T04:14:58.000Z,101,good,awake,False
2023-12-02T04:20:14.000Z,94,good,awake,False
2023-12-02T04:20:22.000Z,96,good,awake,False
2023-12-02T04:22:19.000Z,94,good,awake,False
2023-12-02T04:22:20.000Z,95,good,awake,False
2023-12-02T04:22:25.000Z,96,good,awake,False
2023-12-02T04:30:44.000Z,104,good,awake,False
2023-12-02T04:30:48.000Z,103,good,awake,False
2023-12-02T04:30:50.000Z,101,good,awake,False
2023-12-02T04:32:31.000Z,108,bad,awake,False
2023-12-02T04:32:49.000Z,99,bad,awake,False
2023-12-02T04:32:50.000Z,91,bad,awake,False
2023-12-02T04:34:53.000Z,99,good,awake,False
2023-12-02T04:35:26.000Z,91,good,awake,False
2023-12-02T04:35:31.000Z,99,good,awake,False
2023-12-02T04:37:27.000Z,106,good,awake,False
2023-12-02T04:37:29.000Z,101,good,awake,False
2023-12-02T04:37:31.000Z,103,good,awake,False
2023-12-02T04:42:02.000Z,95,good,awake,False
2023-12-02T04:42:39.000Z,101,good,awake,False
2023-12-02T04:42:40.000Z,98,good,awake,False
2023-12-02T04:44:10.000Z,102,good,awake,False
2023-12-02T04:45:23.000Z,103,good,awake,False
2023-12-02T04:45:58.000Z,99,good,awake,False
2023-12-02T04:52:05.000Z,105,good,awake,False
2023-12-02T04:52:18.000Z,100,good,awake,False
2023-12-02T04:52:22.000Z,102,good,awake,False
2023-12-02T04:56:36.000Z,98,average,awake,False
2023-12-02T04:56:44.000Z,102,average,awake,False
2023-12-02T04:56:45.000Z,103,average,awake,False
2023-12-02T04:59:09.000Z,107,good,awake,False
2023-12-02T04:59:13.000Z,101,good,awake,False
2023-12-02T04:59:29.000Z,108,good,awake,False
2023-12-02T05:17:30.000Z,115,good,awake,False
2023-12-02T05:17:34.000Z,112,good,awake,False
2023-12-02T05:17:51.000Z,118,good,awake,False
2023-12-02T05:26:49.000Z,114,good,awake,False
2023-12-02T05:27:00.000Z,111,good,awake,False
2023-12-02T05:27:01.000Z,120,good,awake,False
2023-12-02T05:37:11.000Z,106,good,awake,False
2023-12-02T05:37:18.000Z,103,good,awake,False
2023-12-02T05:37:38.000Z,109,good,awake,False
2023-12-02T05:46:53.000Z,109,average,awake,False
2023-12-02T05:46:58.000Z,113,average,awake,False
2023-12-02T05:47:09.000Z,114,average,awake,False
2023-12-02T06:06:59.000Z,85,good,awake,False
2023-12-02T06:07:00.000Z,93,good,awake,False
2023-12-02T06:07:14.000Z,80,good,awake,False
2023-12-02T06:17:15.000Z,90,average,awake,False
2023-12-02T06:17:17.000Z,88,average,awake,False
2023-12-02T06:17:19.000Z,83,average,awake,False
2023-12-02T06:44:00.000Z,79,good,awake,False
2023-12-02T06:44:02.000Z,76,good,awake,False
2023-12-02T06:53:57.000Z,75,bad,awake,False
2023-12-02T06:54:03.000Z,68,bad,awake,False
2023-12-02T06:54:13.000Z,81,bad,awake,False
2023-12-02T06:58:02.000Z,66,good,awake,False
2023-12-02T06:59:05.000Z,74,good,awake,False
2023-12-02T06:59:37.000Z,71,good,awake,False
2023-12-02T07:03:54.000Z,69,good,awake,False
2023-12-02T07:04:05.000Z,73,good,awake,False
2023-12-02T07:04:47.000Z,70,good,awake,False
2023-12-02T07:13:24.000Z,94,good,awake,False
2023-12-02T07:13:43.000Z,100,good,awake,False
2023-12-02T07:27:07.000Z,125,good,awake,False
2023-12-02T07:27:28.000Z,127,good,awake,False
2023-12-02T07:27:43.000Z,131,good,awake,False
2023-12-02T07:31:20.000Z,128,good,awake,False
2023-12-02T07:31:42.000Z,129,good,awake,False
2023-12-02T07:32:51.000Z,124,good,awake,False
2023-12-02T07:38:00.000Z,132,good,awake,False
2023-12-02T07:38:18.000Z,129,good,awake,False
2023-12-02T07:38:24.000Z,131,good,awake,False
2023-12-02T07:42:48.000Z,128,good,awake,False
2023-12-02T07:43:04.000Z,130,good,awake,False
2023-12-02T07:43:08.000Z,136,good,awake,False
2023-12-02T07:47:39.000Z,126,good,awake,False
2023-12-02T07:48:00.000Z,128,good,awake,False
2023-12-02T07:48:29.000Z,123,good,awake,False
2023-12-02T07:52:41.000Z,111,good,awake,False
2023-12-02T07:52:57.000Z,115,good,awake,False
2023-12-02T07:53:00.000Z,118,good,awake,False
2023-12-02T07:58:02.000Z,112,good,awake,False
2023-12-02T07:58:36.000Z,114,good,awake,False
2023-12-02T07:58:38.000Z,118,good,awake,False
2023-12-02T08:02:32.000Z,139,bad,awake,False
2023-12-02T08:02:57.000Z,99,bad,awake,False
2023-12-02T08:03:00.000Z,101,bad,awake,False
2023-12-02T08:06:28.000Z,108,good,awake,False
2023-12-02T08:06:52.000Z,106,good,awake,False
2023-12-02T08:07:12.000Z,104,good,awake,False
2023-12-02T08:07:46.000Z,100,,rest,True
2023-12-02T08:12:46.000Z,97,,rest,True
2023-12-02T08:17:46.000Z,95,,rest,True
2023-12-02T08:22:46.000Z,92,,rest,True
2023-12-02T08:27:46.000Z,90,,rest,True
2023-12-02T08:32:46.000Z,91,,rest,True
2023-12-02T08:37:46.000Z,90,,rest,True
2023-12-02T08:42:46.000Z,85,,rest,True
2023-12-02T08:47:46.000Z,85,,rest,True
2023-12-02T08:52:46.000Z,84,,rest,True
2023-12-02T08:57:46.000Z,89,,rest,True
2023-12-02T09:02:46.000Z,84,,rest,True
2023-12-02T09:07:46.000Z,83,,rest,True
2023-12-02T09:12:46.000Z,83,,rest,True
2023-12-02T09:17:46.000Z,83,,rest,True
2023-12-02T09:22:46.000Z,82,,rest,True
2023-12-02T09:27:46.000Z,81,,rest,True
2023-12-02T09:32:46.000Z,83,,rest,True
2023-12-02T09:37:46.000Z,80,,rest,True
2023-12-02T09:42:46.000Z,79,,rest,True
2023-12-02T09:47:46.000Z,77,,rest,True
2023-12-02T09:52:46.000Z,76,,rest,True
2023-12-02T09:57:46.000Z,76,,rest,True
2023-12-02T10:02:46.000Z,77,,rest,True
2023-12-02T10:07:46.000Z,67,,rest,True
2023-12-02T10:12:46.000Z,67,,rest,True
2023-12-02T10:17:46.000Z,70,,rest,True
2023-12-02T10:22:46.000Z,70,,rest,True
2023-12-02T10:27:46.000Z,68,,rest,True
2023-12-02T10:32:46.000Z,66,,rest,True
2023-12-02T10:37:46.000Z,69,,rest,True
2023-12-02T10:42:46.000Z,66,,rest,True
2023-12-02T10:47:46.000Z,65,,rest,True
2023-12-02T11:17:46.000Z,67,,rest,True
2023-12-02T11:22:46.000Z,66,,rest,True
2023-12-02T11:27:46.000Z,65,,rest,True
2023-12-02T11:32:46.000Z,65,,rest,True
2023-12-02T11:37:47.000Z,64,,rest,True
2023-12-02T11:42:47.000Z,62,,rest,True
2023-12-02T11:47:47.000Z,61,,rest,True
2023-12-02T11:52:47.000Z,61,,rest,True
2023-12-02T11:57:47.000Z,59,,rest,True
2023-12-02T12:02:47.000Z,59,,rest,True
2023-12-02T12:07:45.000Z,58,,rest,True
2023-12-02T12:12:45.000Z,57,,rest,True
2023-12-02T12:17:45.000Z,58,,rest,True
2023-12-02T12:22:45.000Z,58,,rest,True
2023-12-02T12:27:45.000Z,62,,rest,True
2023-12-02T12:32:45.000Z,64,,rest,True
2023-12-02T12:37:46.000Z,64,,rest,True
2023-12-02T12:42:46.000Z,63,,rest,True
2023-12-02T12:47:46.000Z,63,,rest,True
2023-12-02T12:57:46.000Z,65,,rest,True
2023-12-02T13:02:46.000Z,63,,rest,True
2023-12-02T13:07:46.000Z,60,,rest,True
2023-12-02T13:12:46.000Z,61,,rest,True
2023-12-02T13:17:46.000Z,61,,rest,True
2023-12-02T13:22:46.000Z,63,,rest,True
2023-12-02T13:27:46.000Z,59,,rest,True
2023-12-02T13:32:46.000Z,60,,rest,True
2023-12-02T13:37:46.000Z,60,,rest,True
2023-12-02T13:42:46.000Z,60,,rest,True
2023-12-02T13:47:46.000Z,64,,rest,True
2023-12-02T13:52:46.000Z,63,,rest,True
2023-12-02T13:57:46.000Z,65,,rest,True
2023-12-02T14:02:46.000Z,67,,rest,True
2023-12-02T14:07:46.000Z,63,,rest,True
2023-12-02T14:12:46.000Z,67,,rest,True
2023-12-02T14:17:46.000Z,63,,rest,True
2023-12-02T14:22:46.000Z,62,,rest,True
2023-12-02T14:27:46.000Z,63,,rest,True
2023-12-02T14:32:46.000Z,73,,rest,True
2023-12-02T14:36:33.000Z,73,,rest,True
2023-12-02T14:41:33.000Z,67,,rest,True
2023-12-02T14:46:33.000Z,70,,rest,True
2023-12-02T14:51:33.000Z,70,,rest,True
2023-12-02T15:02:42.000Z,72,,rest,True
2023-12-02T16:20:18.000Z,105,average,awake,False
2023-12-02T16:20:23.000Z,99,average,awake,False
2023-12-02T17:01:21.000Z,101,good,awake,False
2023-12-02T17:01:43.000Z,96,good,awake,False
2023-12-02T17:01:58.000Z,99,good,awake,False
2023-12-02T17:07:28.000Z,101,good,awake,False
2023-12-02T17:07:33.000Z,99,good,awake,False
2023-12-02T17:07:40.000Z,98,good,awake,False
2023-12-02T17:13:33.000Z,97,bad,awake,False
2023-12-02T17:13:52.000Z,71,bad,awake,False
2023-12-02T17:14:03.000Z,67,bad,awake,False
2023-12-02T17:21:00.000Z,89,good,awake,False
2023-12-02T17:21:31.000Z,79,good,awake,False
2023-12-02T17:21:39.000Z,85,good,awake,False
2023-12-02T17:26:13.000Z,90,good,awake,False
2023-12-02T17:26:34.000Z,85,good,awake,False
2023-12-02T17:26:52.000Z,87,good,awake,False
2023-12-02T17:31:48.000Z,82,good,awake,False
2023-12-02T17:32:14.000Z,86,good,awake,False
2023-12-02T17:33:03.000Z,80,good,awake,False
2023-12-02T17:36:30.000Z,97,good,awake,False
2023-12-02T17:36:31.000Z,89,good,awake,False
2023-12-02T17:37:54.000Z,106,good,awake,False
2023-12-02T18:07:09.000Z,95,bad,awake,False
2023-12-02T18:07:10.000Z,86,bad,awake,False
2023-12-02T18:07:27.000Z,103,bad,awake,False
2023-12-02T19:17:34.000Z,107,average,awake,False
2023-12-02T19:17:37.000Z,103,average,awake,False
2023-12-02T19:17:39.000Z,106,average,awake,False
2023-12-02T19:27:20.000Z,104,bad,awake,False
2023-12-02T19:27:25.000Z,101,bad,awake,False
2023-12-02T19:27:42.000Z,98,bad,awake,False
2023-12-02T20:01:07.000Z,91,bad,awake,False
2023-12-02T20:01:08.000Z,87,bad,awake,False
2023-12-02T20:11:34.000Z,74,good,awake,False
2023-12-02T20:12:29.000Z,68,good,awake,False
2023-12-02T20:12:41.000Z,81,good,awake,False
2023-12-02T20:16:12.000Z,74,good,awake,False
2023-12-02T20:16:14.000Z,70,good,awake,False
2023-12-02T20:17:05.000Z,79,good,awake,False
2023-12-02T20:21:25.000Z,74,good,awake,False
2023-12-02T20:21:36.000Z,82,good,awake,False
2023-12-02T20:21:40.000Z,79,good,awake,False
2023-12-02T20:26:33.000Z,66,good,awake,False
2023-12-02T20:27:50.000Z,69,good,awake,False
2023-12-02T20:28:06.000Z,64,good,awake,False
2023-12-02T20:42:42.000Z,72,bad,awake,False
2023-12-02T20:42:44.000Z,73,bad,awake,False
2023-12-02T20:42:53.000Z,75,bad,awake,False
2023-12-02T20:45:13.000Z,86,good,awake,False
2023-12-02T20:45:20.000Z,87,good,awake,False
2023-12-02T20:45:28.000Z,80,good,awake,False
2023-12-02T20:47:21.000Z,72,good,awake,False
2023-12-02T20:47:27.000Z,74,good,awake,False
2023-12-02T20:47:44.000Z,77,good,awake,False
2023-12-02T20:52:17.000Z,71,good,awake,False
2023-12-02T20:52:52.000Z,68,good,awake,False
2023-12-02T20:52:56.000Z,70,good,awake,False
2023-12-02T20:54:42.000Z,70,good,awake,False
2023-12-02T20:54:44.000Z,72,good,awake,False
2023-12-02T20:54:50.000Z,74,good,awake,False
2023-12-02T21:06:44.000Z,99,good,awake,False
2023-12-02T21:06:48.000Z,95,good,awake,False
2023-12-02T21:06:50.000Z,97,good,awake,False
2023-12-02T21:16:52.000Z,106,bad,awake,False
2023-12-02T21:17:03.000Z,88,bad,awake,False
2023-12-02T21:17:06.000Z,94,bad,awake,False
2023-12-02T21:25:25.000Z,79,average,awake,False
2023-12-02T21:25:27.000Z,84,average,awake,False
2023-12-02T21:25:28.000Z,81,average,awake,False
2023-12-02T21:30:16.000Z,76,bad,awake,False
2023-12-02T21:30:52.000Z,74,bad,awake,False
2023-12-02T21:32:26.000Z,77,good,awake,False
2023-12-02T21:32:29.000Z,73,good,awake,False
2023-12-02T21:32:34.000Z,75,good,awake,False
2023-12-02T21:57:18.000Z,87,good,awake,False
2023-12-02T21:57:20.000Z,90,good,awake,False
2023-12-02T21:57:42.000Z,85,good,awake,False
2023-12-02T22:13:40.000Z,86,good,awake,False
2023-12-02T22:13:52.000Z,81,good,awake,False
2023-12-02T22:13:54.000Z,84,good,awake,False
2023-12-02T22:23:42.000Z,92,good,awake,False
2023-12-02T22:23:43.000Z,89,good,awake,False
2023-12-02T22:24:19.000Z,85,good,awake,False
2023-12-02T22:26:41.000Z,88,good,awake,False
2023-12-02T22:26:44.000Z,75,good,awake,False
2023-12-02T22:26:52.000Z,82,good,awake,False
2023-12-02T22:28:58.000Z,92,,rest,True
2023-12-02T22:31:56.000Z,92,good,awake,False
2023-12-02T22:32:20.000Z,89,good,awake,False
2023-12-02T22:32:43.000Z,85,good,awake,False
2023-12-02T22:36:22.000Z,98,good,awake,False
2023-12-02T22:36:27.000Z,101,good,awake,False
2023-12-02T22:36:34.000Z,104,good,awake,False
2023-12-02T22:39:10.000Z,109,,rest,True
2023-12-02T22:42:02.000Z,115,good,awake,False
2023-12-02T22:42:45.000Z,110,good,awake,False
2023-12-02T22:43:03.000Z,106,good,awake,False
2023-12-02T22:47:11.000Z,111,good,awake,False
2023-12-02T22:47:18.000Z,119,good,awake,False
2023-12-02T22:48:00.000Z,103,good,awake,False
2023-12-02T23:00:46.000Z,77,,rest,True
2023-12-02T23:11:30.000Z,110,bad,awake,False
2023-12-02T23:11:32.000Z,102,bad,awake,False
2023-12-02T23:11:34.000Z,94,bad,awake,False
2023-12-02T23:24:43.000Z,104,bad,awake,False
2023-12-02T23:25:12.000Z,117,bad,awake,False
2023-12-02T23:25:17.000Z,105,bad,awake,False
2023-12-02T23:40:11.000Z,94,average,awake,False
2023-12-02T23:40:13.000Z,92,average,awake,False
2023-12-03T00:17:25.000Z,80,good,awake,False
2023-12-03T00:17:26.000Z,77,good,awake,False
2023-12-03T00:17:33.000Z,74,good,awake,False
2023-12-03T02:55:35.000Z,77,average,awake,False
2023-12-03T02:56:06.000Z,72,average,awake,False
2023-12-03T02:56:07.000Z,71,average,awake,False
2023-12-03T03:05:52.000Z,78,bad,awake,False
2023-12-03T03:05:55.000Z,77,bad,awake,False
2023-12-03T03:05:59.000Z,76,bad,awake,False
2023-12-03T03:10:09.000Z,73,good,awake,False
2023-12-03T03:10:18.000Z,66,good,awake,False
2023-12-03T03:10:22.000Z,68,good,awake,False
2023-12-03T03:14:13.000Z,86,good,awake,False
2023-12-03T03:14:15.000Z,84,good,awake,False
2023-12-03T03:16:35.000Z,79,good,awake,False
2023-12-03T03:16:38.000Z,67,good,awake,False
2023-12-03T03:16:39.000Z,70,good,awake,False
2023-12-03T03:36:06.000Z,75,bad,awake,False
2023-12-03T03:36:19.000Z,76,bad,awake,False
2023-12-03T03:36:27.000Z,97,bad,awake,False
2023-12-03T04:56:55.000Z,69,good,awake,False
2023-12-03T04:57:04.000Z,66,good,awake,False
2023-12-03T04:58:07.000Z,75,good,awake,False
2023-12-03T05:01:53.000Z,70,good,awake,False
2023-12-03T05:01:58.000Z,69,good,awake,False
2023-12-03T05:02:01.000Z,64,good,awake,False
2023-12-03T05:06:48.000Z,65,good,awake,True
2023-12-03T05:06:50.000Z,68,good,awake,True
2023-12-03T05:07:33.000Z,60,good,awake,True
2023-12-03T05:10:35.000Z,70,good,awake,True
2023-12-03T05:10:36.000Z,65,good,awake,True
2023-12-03T05:10:42.000Z,67,good,awake,True
2023-12-03T05:14:21.000Z,70,average,awake,False
2023-12-03T05:14:47.000Z,68,average,awake,False
2023-12-03T05:14:49.000Z,68,average,awake,False
2023-12-03T05:24:50.000Z,71,average,awake,False
2023-12-03T05:24:52.000Z,72,average,awake,False
2023-12-03T05:25:06.000Z,65,average,awake,False
2023-12-03T05:30:05.000Z,66,good,awake,False
2023-12-03T05:30:24.000Z,72,good,awake,False
2023-12-03T05:30:30.000Z,71,good,awake,False
2023-12-03T05:32:10.000Z,65,good,awake,False
2023-12-03T05:32:15.000Z,76,good,awake,False
2023-12-03T05:32:20.000Z,69,good,awake,False
2023-12-03T05:38:02.000Z,90,good,awake,False
2023-12-03T05:38:03.000Z,92,good,awake,False
2023-12-03T05:38:22.000Z,87,good,awake,False
2023-12-03T05:43:20.000Z,75,bad,awake,False
2023-12-03T05:43:47.000Z,92,bad,awake,False
2023-12-03T05:43:48.000Z,93,bad,awake,False
2023-12-03T05:45:30.000Z,102,good,awake,False
2023-12-03T05:46:16.000Z,105,good,awake,False
2023-12-03T05:46:17.000Z,104,good,awake,False
2023-12-03T05:50:58.000Z,96,good,awake,False
2023-12-03T05:51:00.000Z,95,good,awake,False
2023-12-03T05:53:01.000Z,92,good,awake,False
2023-12-03T05:53:05.000Z,96,good,awake,False
2023-12-03T05:53:09.000Z,97,good,awake,False
2023-12-03T05:57:58.000Z,95,average,awake,False
2023-12-03T05:58:00.000Z,96,average,awake,False
2023-12-03T05:58:01.000Z,94,average,awake,False
2023-12-03T06:00:36.000Z,91,good,awake,False
2023-12-03T06:01:27.000Z,86,good,awake,False
2023-12-03T06:01:32.000Z,88,good,awake,False
2023-12-03T06:05:35.000Z,82,good,awake,False
2023-12-03T06:05:36.000Z,83,good,awake,False
2023-12-03T06:06:23.000Z,80,good,awake,False
2023-12-03T06:10:37.000Z,79,good,awake,False
2023-12-03T06:11:01.000Z,84,good,awake,False
2023-12-03T06:11:30.000Z,86,good,awake,False
2023-12-03T06:25:47.000Z,112,bad,awake,False
2023-12-03T06:25:48.000Z,107,bad,awake,False
2023-12-03T06:26:02.000Z,108,bad,awake,False
2023-12-03T07:02:47.000Z,63,,rest,True
2023-12-03T07:07:47.000Z,62,,rest,True
2023-12-03T07:12:47.000Z,60,,rest,True
2023-12-03T07:17:47.000Z,59,,rest,True
2023-12-03T07:22:47.000Z,58,,rest,True
2023-12-03T07:27:47.000Z,57,,rest,True
2023-12-03T07:32:47.000Z,57,,rest,True
