"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Morning workout ☀️","20 Oct 2023, 11:23","20 Oct 2023, 12:16","","Bicep Curl (Barbell)",,"",0,"normal",60,15,,,
"Morning workout ☀️","20 Oct 2023, 11:23","20 Oct 2023, 12:16","","Bicep Curl (Barbell)",,"",1,"normal",80,12,,,
"Morning workout ☀️","20 Oct 2023, 11:23","20 Oct 2023, 12:16","","Bicep Curl (Barbell)",,"",2,"normal",50,20,,,
"Morning workout ☀️","20 Oct 2023, 11:23","20 Oct 2023, 12:16","","Hammer Curl (Dumbbell)",,"",0,"normal",35,10,,,
"Morning workout ☀️","20 Oct 2023, 11:23","20 Oct 2023, 12:16","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,15,,,
"Morning workout ☀️","20 Oct 2023, 11:23","20 Oct 2023, 12:16","","Back Extension (Weighted Hyperextension)",,"",1,"normal",26,12,,,
"Morning workout ☀️","20 Oct 2023, 11:23","20 Oct 2023, 12:16","","Back Extension (Weighted Hyperextension)",,"",2,"normal",26,12,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Chest Press (Machine)",,"",0,"normal",120,15,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Chest Press (Machine)",,"",1,"normal",170,12,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Chest Press (Machine)",,"",2,"normal",180,10,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Chest Press (Machine)",,"",3,"normal",190,8,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Lateral Raise (Dumbbell)",,"",0,"normal",40,12,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Lateral Raise (Dumbbell)",,"",1,"normal",40,15,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Lateral Raise (Dumbbell)",,"",2,"normal",50,8,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Cable Crunch",,"",0,"normal",60,20,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Cable Crunch",,"",1,"normal",60,20,,,
"Morning workout ☀️","18 Oct 2023, 09:04","18 Oct 2023, 09:31","","Cable Crunch",,"",2,"normal",60,20,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Lat Pulldown (Machine)",,"",0,"normal",185,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Lat Pulldown (Machine)",,"",1,"normal",205,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Lat Pulldown (Machine)",,"",2,"normal",205,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","T Bar Row",,"",0,"normal",70,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","T Bar Row",,"",1,"normal",80,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","T Bar Row",,"",2,"normal",90,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Lat Pulldown (Cable)",,"",0,"normal",100,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Lat Pulldown (Cable)",,"",1,"normal",120,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Lat Pulldown (Cable)",,"",2,"normal",120,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",85,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",100,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",100,10,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Bicep Curl (Barbell)",,"",0,"normal",50,21,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Bicep Curl (Barbell)",,"",1,"normal",60,21,,,
"Program Back","17 Oct 2023, 08:26","17 Oct 2023, 09:07","","Bicep Curl (Barbell)",,"",2,"normal",60,21,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Front Squat",,"Smith machine",0,"normal",110,10,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Front Squat",,"Smith machine",1,"normal",160,10,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Front Squat",,"Smith machine",2,"normal",180,8,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Front Squat",,"Smith machine",3,"normal",200,5,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Sumo Squat (Barbell)",,"Smith machine",0,"normal",110,10,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Sumo Squat (Barbell)",,"Smith machine",1,"normal",160,10,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Sumo Squat (Barbell)",,"Smith machine",2,"normal",160,10,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Seated Leg Curl (Machine)",,"",0,"normal",130,10,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Seated Leg Curl (Machine)",,"",1,"normal",160,10,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Seated Leg Curl (Machine)",,"",2,"normal",175,8,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Step Up",1,"",0,"normal",,12,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Seated Calf Raise",1,"",0,"normal",90,12,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Seated Calf Raise",1,"",1,"normal",90,12,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Seated Calf Raise",1,"",2,"normal",90,12,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Ab Wheel",0,"",0,"normal",,12,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Ab Wheel",0,"",1,"normal",,12,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Ab Wheel",0,"",2,"normal",,12,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Russian Twist (Weighted)",0,"",0,"normal",,15,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Russian Twist (Weighted)",0,"",1,"normal",,15,,,
"Lower Body & Core","13 Oct 2023, 08:50","13 Oct 2023, 09:33","","Russian Twist (Weighted)",0,"",2,"normal",,15,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Decline Chest Fly (Cable)",,"",0,"normal",40,15,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Decline Chest Fly (Cable)",,"",1,"normal",50,12,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Decline Chest Fly (Cable)",,"",2,"normal",50,12,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Decline Chest Fly (Cable)",,"",3,"normal",60,10,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Chest Dip",,"",0,"normal",,20,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Chest Dip",,"",1,"normal",,20,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Chest Dip",,"",2,"normal",,20,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Chest Press (Machine)",,"",0,"normal",120,12,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Chest Press (Machine)",,"",1,"normal",150,12,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Chest Press (Machine)",,"",2,"normal",150,12,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Chest Press (Machine)",,"",3,"normal",150,12,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Bosu Ball Sit-up",0,"",0,"normal",35,20,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Push Up",0,"",0,"normal",,20,,,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Plank",0,"",0,"normal",,,,31,
"Chest","12 Oct 2023, 08:37","12 Oct 2023, 09:14","","Side Plank Crunch",0,"",0,"normal",,30,,,
"Morning workout ☀️","11 Oct 2023, 08:57","11 Oct 2023, 09:05","","Woodchoppers",,"",0,"normal",35,40,,,
"Morning workout ☀️","11 Oct 2023, 08:57","11 Oct 2023, 09:05","","Woodchoppers",,"",1,"normal",35,30,,,
"Morning workout ☀️","11 Oct 2023, 08:57","11 Oct 2023, 09:05","","Cable Crunch",,"",0,"normal",50,20,,,
"Morning workout ☀️","11 Oct 2023, 08:57","11 Oct 2023, 09:05","","Cable Crunch",,"",1,"normal",60,20,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Incline Bench Press (Barbell)",0,"",0,"normal",45,15,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Incline Bench Press (Barbell)",0,"",1,"normal",95,20,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Incline Bench Press (Barbell)",0,"",2,"normal",105,15,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Incline Bench Press (Barbell)",0,"",3,"normal",105,15,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Overhead Press (Barbell)",0,"",0,"normal",45,10,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Push Press",0,"",0,"normal",95,10,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Push Press",0,"",1,"normal",105,10,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Push Press",0,"",2,"normal",105,10,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Bent Over Row (Barbell)",0,"",0,"normal",45,10,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Bent Over Row (Barbell)",0,"",1,"normal",95,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Bent Over Row (Barbell)",0,"",2,"normal",105,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Bent Over Row (Barbell)",0,"",3,"normal",105,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Front Squat",0,"",0,"normal",45,10,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Front Squat",0,"",1,"normal",95,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Front Squat",0,"",2,"normal",105,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Front Squat",0,"",3,"normal",105,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Skullcrusher (Barbell)",1,"",0,"normal",50,15,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Skullcrusher (Barbell)",1,"",1,"normal",70,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Skullcrusher (Barbell)",1,"",2,"normal",70,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Skullcrusher (Barbell)",1,"",3,"normal",70,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Seated Triceps Press",1,"",0,"normal",50,15,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Seated Triceps Press",1,"",1,"normal",70,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Seated Triceps Press",1,"",2,"normal",70,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Seated Triceps Press",1,"",3,"normal",70,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Bicep Curl (Barbell)",1,"",0,"normal",50,15,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Bicep Curl (Barbell)",1,"",1,"normal",70,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Bicep Curl (Barbell)",1,"",2,"normal",70,12,,,
"Program Arms / Full Body","11 Oct 2023, 08:15","11 Oct 2023, 08:57","","Bicep Curl (Barbell)",1,"",3,"normal",70,12,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Lat Pulldown (Machine)",,"",0,"normal",165,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Lat Pulldown (Machine)",,"",1,"normal",205,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Lat Pulldown (Machine)",,"",2,"normal",205,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","T Bar Row",,"",0,"normal",70,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","T Bar Row",,"",1,"normal",80,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","T Bar Row",,"",2,"normal",80,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Lat Pulldown (Cable)",,"",0,"normal",108,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Lat Pulldown (Cable)",,"",1,"normal",124,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Lat Pulldown (Cable)",,"",2,"normal",128,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",85,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",100,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",120,10,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Bicep Curl (Barbell)",,"",0,"normal",50,21,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Bicep Curl (Barbell)",,"",1,"normal",60,21,,,
"Program Back","8 Oct 2023, 12:28","8 Oct 2023, 13:36","","Bicep Curl (Barbell)",,"",2,"normal",60,21,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Incline Bench Press (Barbell)",,"",0,"normal",95,20,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Incline Bench Press (Barbell)",,"",1,"normal",135,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Incline Bench Press (Barbell)",,"",2,"normal",135,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Incline Bench Press (Barbell)",,"",3,"normal",135,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Chest Press (Machine)",,"",0,"normal",225,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Chest Press (Machine)",,"",1,"normal",225,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Chest Press (Machine)",,"",2,"normal",245,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Cable Fly Crossovers",,"",0,"normal",45,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Cable Fly Crossovers",,"",1,"normal",55,10,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Cable Fly Crossovers",,"",2,"normal",55,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Bicep Curl (Barbell)",0,"",0,"normal",50,21,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Bicep Curl (Barbell)",0,"",1,"normal",60,21,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Bicep Curl (Barbell)",0,"",2,"normal",60,21,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Overhead Press (Barbell)",0,"",0,"normal",50,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Overhead Press (Barbell)",0,"",1,"normal",60,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Overhead Press (Barbell)",0,"",2,"normal",60,12,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Bosu Ball Sit-up",,"",0,"normal",30,20,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Bosu Ball Sit-up",,"",1,"normal",30,20,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Bosu Ball Sit-up",,"",2,"normal",30,20,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Side Plank Crunch",,"",0,"normal",30,15,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Side Plank Crunch",,"",1,"normal",30,15,,,
"Morning workout ☀️","7 Oct 2023, 10:50","7 Oct 2023, 11:47","","Side Plank Crunch",,"",2,"normal",30,15,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Seated Overhead Press (Dumbbell)",0,"",0,"normal",60,15,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Seated Overhead Press (Dumbbell)",0,"",1,"normal",90,15,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Seated Overhead Press (Dumbbell)",0,"",2,"normal",110,10,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Seated Overhead Press (Dumbbell)",0,"",3,"normal",110,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Upright Row (Dumbbell)",0,"",0,"normal",50,15,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Upright Row (Dumbbell)",0,"",1,"normal",80,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Upright Row (Dumbbell)",0,"",2,"normal",80,15,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Upright Row (Dumbbell)",0,"",3,"normal",100,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Lateral Raise (Dumbbell)",,"",0,"normal",40,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Lateral Raise (Dumbbell)",,"",1,"normal",40,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Lateral Raise (Dumbbell)",,"",2,"normal",40,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Upright Row (Cable)",,"Hold contraction for 3",0,"normal",42.5,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Upright Row (Cable)",,"Hold contraction for 3",1,"normal",50,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Upright Row (Cable)",,"Hold contraction for 3",2,"normal",50,12,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Handstand Push Up",,"",0,"normal",,3,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Seated Incline Curl (Dumbbell)",,"",0,"normal",60,10,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Seated Incline Curl (Dumbbell)",,"",1,"normal",70,10,,,
"Shoulder Shredder","5 Oct 2023, 20:31","5 Oct 2023, 21:23","","Seated Incline Curl (Dumbbell)",,"",2,"failure",70,9,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Bench Press (Barbell)",,"",0,"warmup",45,15,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Bench Press (Barbell)",,"",1,"normal",125,15,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Bench Press (Barbell)",,"",2,"normal",145,15,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Bench Press (Barbell)",,"",3,"normal",145,12,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Bench Press (Barbell)",,"",4,"normal",125,15,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Cable Fly Crossovers",,"",0,"normal",45,12,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Cable Fly Crossovers",,"",1,"normal",55,10,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Cable Fly Crossovers",,"",2,"normal",55,10,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Cable Fly Crossovers",,"",3,"normal",55,10,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Lateral Raise (Dumbbell)",,"",0,"normal",45,10,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Lateral Raise (Dumbbell)",,"",1,"normal",45,10,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Lateral Raise (Dumbbell)",,"",2,"normal",45,10,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Overhead Press (Dumbbell)",,"",0,"normal",90,10,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Overhead Press (Dumbbell)",,"",1,"normal",80,12,,,
"Morning workout ☀️","4 Oct 2023, 08:43","4 Oct 2023, 09:28","","Overhead Press (Dumbbell)",,"",2,"normal",80,12,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Leg Press (Machine)",0,"",0,"normal",270,12,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Leg Press (Machine)",0,"",1,"normal",360,12,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Leg Press (Machine)",0,"",2,"normal",360,12,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Leg Press (Machine)",0,"",3,"normal",360,12,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Calf Press (Machine)",0,"",0,"normal",270,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Calf Press (Machine)",0,"",1,"normal",360,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Calf Press (Machine)",0,"",2,"normal",360,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Calf Press (Machine)",0,"",3,"normal",360,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Bulgarian Split Squat",,"",0,"normal",,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Bulgarian Split Squat",,"",1,"normal",70,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Bulgarian Split Squat",,"",2,"normal",70,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Hip Thrust (Barbell)",,"Hold contraction for 3",0,"warmup",90,15,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Hip Thrust (Barbell)",,"Hold contraction for 3",1,"normal",180,10,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Hip Thrust (Barbell)",,"Hold contraction for 3",2,"normal",180,10,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Woodchoppers",,"",0,"normal",35,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Woodchoppers",,"",1,"normal",20,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Cable Crunch",,"",0,"normal",42.2,20,,,
"Morning workout ☀️","3 Oct 2023, 08:29","3 Oct 2023, 09:15","","Cable Crunch",,"",1,"normal",57.5,20,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Lat Pulldown (Machine)",,"",0,"normal",165,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Lat Pulldown (Machine)",,"",1,"normal",185,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Lat Pulldown (Machine)",,"",2,"normal",205,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","T Bar Row",,"",0,"normal",70,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","T Bar Row",,"",1,"normal",80,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","T Bar Row",,"",2,"normal",80,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","T Bar Row",,"",3,"warmup",45,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Lat Pulldown (Cable)",,"",0,"normal",100,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Lat Pulldown (Cable)",,"",1,"normal",120,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Lat Pulldown (Cable)",,"",2,"normal",124,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",85,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",100,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",120,10,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Bicep Curl (Barbell)",,"",0,"normal",50,21,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Bicep Curl (Barbell)",,"",1,"normal",60,21,,,
"Program Back","2 Oct 2023, 08:19","2 Oct 2023, 09:05","","Bicep Curl (Barbell)",,"",2,"normal",60,21,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Incline Bench Press (Barbell)",,"",0,"normal",95,15,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Incline Bench Press (Barbell)",,"",1,"normal",135,12,,,
"Morning workout ☀️","29 Sep 2023, 08:42","29 Sep 2023, 09:12","","Incline Bench Press (Barbell)",,"",2,"normal",155,12,,,
